date_time,ds_stage_ft,ds_q_cfs,us_stage_ft,us_q_cfs
2025-05-17 21:15,1.347258411,15.99033644,0.989302587,12.59923312
2025-05-17 21:30,1.357100931,16.45504653,0.986021747,12.486668
2025-05-17 21:45,1.36694345,16.87773801,0.986021747,12.486668
2025-05-17 22:00,1.347258411,15.99033644,0.976179228,12.15216726
2025-05-17 22:15,1.343977571,15.85910284,0.995864267,12.82596225
2025-05-17 22:30,1.357100931,16.45504653,0.976179228,12.15216726
2025-05-17 22:45,1.357100931,16.45504653,0.976179228,12.15216726
2025-05-17 23:00,1.353820091,16.29100453,0.966336708,11.82245291
2025-05-17 23:15,1.350539251,16.12696254,0.963055868,11.71361052
2025-05-17 23:30,1.36366261,16.74650441,0.989302587,12.59923312
2025-05-17 23:45,1.36366261,16.74650441,0.976179228,12.15216726
2025-05-18 00:00,1.350539251,16.12696254,0.992583427,12.71233112
2025-05-18 00:15,1.324292532,15.01462658,0.979460067,12.26313533
2025-05-18 00:30,1.347258411,15.99033644,0.995864267,12.82596225
2025-05-18 00:45,1.347258411,15.99033644,0.979460067,12.26313533
2025-05-18 01:00,1.337415891,15.59663565,0.982740907,12.37463549
2025-05-18 01:15,1.334135051,15.46540205,0.979460067,12.26313533
2025-05-18 01:30,1.337415891,15.59663565,0.979460067,12.26313533
2025-05-18 01:45,1.334135051,15.46540205,0.972898388,12.04173101
2025-05-18 02:00,1.347258411,15.99033644,0.979460067,12.26313533
2025-05-18 02:15,1.340696731,15.72786924,0.963055868,11.71361052
2025-05-18 02:30,1.327573372,15.17866858,0.966336708,11.82245291
2025-05-18 02:45,1.347258411,15.99033644,0.979460067,12.26313533
2025-05-18 03:00,1.357100931,16.45504653,0.963055868,11.71361052
2025-05-18 03:15,1.350539251,16.12696254,0.979460067,12.26313533
2025-05-18 03:30,1.350539251,16.12696254,0.995864267,12.82596225
2025-05-18 03:45,1.357100931,16.45504653,0.969617548,11.93182631
2025-05-18 04:00,1.350539251,16.12696254,0.979460067,12.26313533
2025-05-18 04:15,1.330854211,15.33416846,0.989302587,12.59923312
2025-05-18 04:30,1.340696731,15.72786924,0.966336708,11.82245291
2025-05-18 04:45,1.353820091,16.29100453,0.982740907,12.37463549
2025-05-18 05:00,1.324292532,15.01462658,0.986021747,12.486668
2025-05-18 05:15,1.337415891,15.59663565,0.976179228,12.15216726
2025-05-18 05:30,1.343977571,15.85910284,0.979460067,12.26313533
2025-05-18 05:45,1.347258411,15.99033644,0.979460067,12.26313533
2025-05-18 06:00,1.347258411,15.99033644,0.979460067,12.26313533
2025-05-18 06:15,1.337415891,15.59663565,0.963055868,11.71361052
2025-05-18 06:30,1.350539251,16.12696254,0.979460067,12.26313533
2025-05-18 06:45,1.347258411,15.99033644,0.982740907,12.37463549
2025-05-18 07:00,1.334135051,15.46540205,0.966336708,11.82245291
2025-05-18 07:15,1.337415891,15.59663565,0.972898388,12.04173101
2025-05-18 07:30,1.330854211,15.33416846,0.963055868,11.71361052
2025-05-18 07:45,1.337415891,15.59663565,0.963055868,11.71361052
2025-05-18 08:00,1.334135051,15.46540205,0.966336708,11.82245291
2025-05-18 08:15,1.337415891,15.59663565,0.969617548,11.93182631
2025-05-18 08:30,1.337415891,15.59663565,0.966336708,11.82245291
2025-05-18 08:45,1.324292532,15.01462658,0.949932508,11.28354582
2025-05-18 09:00,1.301326652,13.27959914,0.953213348,11.39026681
2025-05-18 09:15,1.311169172,13.9169172,0.943370829,11.07169257
2025-05-18 09:30,1.301326652,13.27959914,0.936809149,10.86195578
2025-05-18 09:45,1.298045812,13.08274875,0.933528309,10.75788038
2025-05-18 10:00,1.268518253,11.29627774,0.917124109,10.24542206
2025-05-18 10:15,1.268518253,11.29627774,0.91384327,10.14451216
2025-05-18 10:30,1.261956574,10.83696015,0.89415823,9.550101147
2025-05-18 10:45,1.304607492,13.47644953,0.90400075,9.844940875
2025-05-18 11:00,1.291484133,12.68904796,0.930247469,10.65433326
2025-05-18 11:15,1.304607492,13.47644953,0.930247469,10.65433326
2025-05-18 11:30,1.304607492,13.47644953,0.926966629,10.55131415
2025-05-18 11:45,1.317730852,14.57308518,0.956494188,11.49751775
2025-05-18 12:00,1.330854211,15.33416846,0.956494188,11.49751775
2025-05-18 12:15,1.321011692,14.85058459,0.953213348,11.39026681
2025-05-18 12:30,1.334135051,15.46540205,0.992583427,12.71233112
2025-05-18 12:45,1.324292532,15.01462658,0.979460067,12.26313533
2025-05-18 13:00,1.337415891,15.59663565,0.969617548,11.93182631
2025-05-18 13:15,1.337415891,15.59663565,0.969617548,11.93182631
2025-05-18 13:30,1.324292532,15.01462658,0.959775028,11.60529889
2025-05-18 13:45,1.334135051,15.46540205,0.963055868,11.71361052
2025-05-18 14:00,1.324292532,15.01462658,0.949932508,11.28354582
2025-05-18 14:15,1.327573372,15.17866858,0.956494188,11.49751775
2025-05-18 14:30,1.330854211,15.33416846,0.982740907,12.37463549
2025-05-18 14:45,1.337415891,15.59663565,0.969617548,11.93182631
2025-05-18 15:00,1.334135051,15.46540205,0.966336708,11.82245291
2025-05-18 15:15,1.324292532,15.01462658,0.953213348,11.39026681
2025-05-18 15:30,1.298045812,13.08274875,0.949932508,11.28354582
2025-05-18 15:45,1.291484133,12.68904796,0.923685789,10.44882277
2025-05-18 16:00,1.278360773,11.90164639,0.90728159,9.944271855
2025-05-18 16:15,1.307888332,13.67329993,0.953213348,11.39026681
2025-05-18 16:30,1.337415891,15.59663565,0.956494188,11.49751775
2025-05-18 16:45,1.317730852,14.57308518,0.933528309,10.75788038
2025-05-18 17:00,1.314450012,14.24500119,0.946651669,11.1773545
2025-05-18 17:15,1.330854211,15.33416846,0.956494188,11.49751775
2025-05-18 17:30,1.347258411,15.99033644,0.972898388,12.04173101
2025-05-18 17:45,1.301326652,13.27959914,0.940089989,10.96655975
2025-05-18 18:00,1.294764973,12.88589835,0.923685789,10.44882277
2025-05-18 18:15,1.281641613,12.09849678,0.933528309,10.75788038
2025-05-18 18:30,1.307888332,13.67329993,0.930247469,10.65433326
2025-05-18 18:45,1.330854211,15.33416846,0.956494188,11.49751775
2025-05-18 19:00,1.337415891,15.59663565,0.976179228,12.15216726
2025-05-18 19:15,1.324292532,15.01462658,0.976179228,12.15216726
2025-05-18 19:30,1.324292532,15.01462658,0.979460067,12.26313533
2025-05-18 19:45,1.350539251,16.12696254,0.986021747,12.486668
2025-05-18 20:00,1.343977571,15.85910284,0.969617548,11.93182631
2025-05-18 20:15,1.327573372,15.17866858,0.976179228,12.15216726
2025-05-18 20:30,1.340696731,15.72786924,0.976179228,12.15216726
2025-05-18 20:45,1.343977571,15.85910284,0.969617548,11.93182631
2025-05-18 21:00,1.337415891,15.59663565,0.972898388,12.04173101
2025-05-18 21:15,1.347258411,15.99033644,0.966336708,11.82245291
2025-05-18 21:30,1.347258411,15.99033644,0.972898388,12.04173101
2025-05-18 21:45,1.343977571,15.85910284,0.976179228,12.15216726
2025-05-18 22:00,1.334135051,15.46540205,0.976179228,12.15216726
2025-05-18 22:15,1.337415891,15.59663565,0.972898388,12.04173101
2025-05-18 22:30,1.327573372,15.17866858,0.979460067,12.26313533
2025-05-18 22:45,1.327573372,15.17866858,0.972898388,12.04173101
2025-05-18 23:00,1.343977571,15.85910284,0.972898388,12.04173101
2025-05-18 23:15,1.334135051,15.46540205,0.976179228,12.15216726
2025-05-18 23:30,1.337415891,15.59663565,0.976179228,12.15216726
2025-05-18 23:45,1.330854211,15.33416846,0.969617548,11.93182631
2025-05-19 00:00,1.330854211,15.33416846,0.969617548,11.93182631
2025-05-19 00:15,1.327573372,15.17866858,0.946651669,11.1773545
2025-05-19 00:30,1.311169172,13.9169172,0.956494188,11.49751775
2025-05-19 00:45,1.334135051,15.46540205,0.959775028,11.60529889
2025-05-19 01:00,1.324292532,15.01462658,0.966336708,11.82245291
2025-05-19 01:15,1.311169172,13.9169172,0.966336708,11.82245291
2025-05-19 01:30,1.317730852,14.57308518,0.949932508,11.28354582
2025-05-19 01:45,1.311169172,13.9169172,0.963055868,11.71361052
2025-05-19 02:00,1.334135051,15.46540205,0.959775028,11.60529889
2025-05-19 02:15,1.311169172,13.9169172,0.940089989,10.96655975
2025-05-19 02:30,1.321011692,14.85058459,0.969617548,11.93182631
2025-05-19 02:45,1.330854211,15.33416846,0.969617548,11.93182631
2025-05-19 03:00,1.321011692,14.85058459,0.953213348,11.39026681
2025-05-19 03:15,1.317730852,14.57308518,0.949932508,11.28354582
2025-05-19 03:30,1.314450012,14.24500119,0.963055868,11.71361052
2025-05-19 03:45,1.321011692,14.85058459,0.979460067,12.26313533
2025-05-19 04:00,1.340696731,15.72786924,0.969617548,11.93182631
2025-05-19 04:15,1.321011692,14.85058459,0.972898388,12.04173101
2025-05-19 04:30,1.330854211,15.33416846,0.949932508,11.28354582
2025-05-19 04:45,1.317730852,14.57308518,0.966336708,11.82245291
2025-05-19 05:00,1.327573372,15.17866858,0.963055868,11.71361052
2025-05-19 05:15,1.311169172,13.9169172,0.953213348,11.39026681
2025-05-19 05:30,1.321011692,14.85058459,0.953213348,11.39026681
2025-05-19 05:45,1.340696731,15.72786924,0.956494188,11.49751775
2025-05-19 06:00,1.317730852,14.57308518,0.953213348,11.39026681
2025-05-19 06:15,1.334135051,15.46540205,0.959775028,11.60529889
2025-05-19 06:30,1.340696731,15.72786924,0.956494188,11.49751775
2025-05-19 06:45,1.330854211,15.33416846,0.936809149,10.86195578
2025-05-19 07:00,1.324292532,15.01462658,0.959775028,11.60529889
2025-05-19 07:15,1.311169172,13.9169172,0.949932508,11.28354582
2025-05-19 07:30,1.321011692,14.85058459,0.949932508,11.28354582
2025-05-19 07:45,1.307888332,13.67329993,0.940089989,10.96655975
2025-05-19 08:00,1.311169172,13.9169172,0.940089989,10.96655975
2025-05-19 08:15,1.321011692,14.85058459,0.946651669,11.1773545
2025-05-19 08:30,1.301326652,13.27959914,0.926966629,10.55131415
2025-05-19 08:45,1.317730852,14.57308518,0.949932508,11.28354582
2025-05-19 09:00,1.304607492,13.47644953,0.946651669,11.1773545
2025-05-19 09:15,1.294764973,12.88589835,0.920404949,10.34685883
2025-05-19 09:30,1.288203293,12.49219757,0.923685789,10.44882277
2025-05-19 09:45,1.288203293,12.49219757,0.89743907,9.647855811
2025-05-19 10:00,1.248833214,9.967329993,0.89743907,9.647855811
2025-05-19 10:15,1.271799093,11.5079456,0.90400075,9.844940875
2025-05-19 10:30,1.275079933,11.70479599,0.89743907,9.647855811
2025-05-19 10:45,1.258675734,10.60730136,0.89743907,9.647855811
2025-05-19 11:00,1.261956574,10.83696015,0.877754031,9.069194764
2025-05-19 11:15,1.261956574,10.83696015,0.90728159,9.944271855
2025-05-19 11:30,1.284922453,12.29534717,0.881034871,9.164328102
2025-05-19 11:45,1.258675734,10.60730136,0.89415823,9.550101147
2025-05-19 12:00,1.298045812,13.08274875,0.90400075,9.844940875
2025-05-19 12:15,1.281641613,12.09849678,0.90728159,9.944271855
2025-05-19 12:30,1.307888332,13.67329993,0.917124109,10.24542206
2025-05-19 12:45,1.294764973,12.88589835,0.920404949,10.34685883
2025-05-19 13:00,1.281641613,12.09849678,0.89415823,9.550101147
2025-05-19 13:15,1.284922453,12.29534717,0.91384327,10.14451216
2025-05-19 13:30,1.278360773,11.90164639,0.90400075,9.844940875
2025-05-19 13:45,1.288203293,12.49219757,0.90071991,9.746135623
2025-05-19 14:00,1.284922453,12.29534717,0.91384327,10.14451216
2025-05-19 14:15,1.281641613,12.09849678,0.91384327,10.14451216
2025-05-19 14:30,1.278360773,11.90164639,0.89743907,9.647855811
2025-05-19 14:45,1.271799093,11.5079456,0.90071991,9.746135623
2025-05-19 15:00,1.275079933,11.70479599,0.88759655,9.356166092
2025-05-19 15:15,1.261956574,10.83696015,0.884315711,9.259985112
2025-05-19 15:30,1.265237414,11.06661895,0.89087739,9.452871339
2025-05-19 15:45,1.271799093,11.5079456,0.884315711,9.259985112
2025-05-19 16:00,1.261956574,10.83696015,0.89415823,9.550101147
2025-05-19 16:15,1.265237414,11.06661895,0.88759655,9.356166092
2025-05-19 16:30,1.288203293,12.49219757,0.91056243,10.04412885
2025-05-19 16:45,1.261956574,10.83696015,0.88759655,9.356166092
2025-05-19 17:00,1.255394894,10.37764257,0.89087739,9.452871339
2025-05-19 17:15,1.242271534,9.783602959,0.867911511,8.786933791
2025-05-19 17:30,1.252114054,10.14798377,0.877754031,9.069194764
2025-05-19 17:45,1.252114054,10.14798377,0.861349831,8.601372655
2025-05-19 18:00,1.252114054,10.14798377,0.877754031,9.069194764
2025-05-19 18:15,1.248833214,9.967329993,0.884315711,9.259985112
2025-05-19 18:30,1.252114054,10.14798377,0.871192351,8.88049791
2025-05-19 18:45,1.265237414,11.06661895,0.871192351,8.88049791
2025-05-19 19:00,1.284922453,12.29534717,0.90728159,9.944271855
2025-05-19 19:15,1.288203293,12.49219757,0.91056243,10.04412885
2025-05-19 19:30,1.301326652,13.27959914,0.933528309,10.75788038
2025-05-19 19:45,1.294764973,12.88589835,0.933528309,10.75788038
2025-05-19 20:00,1.314450012,14.24500119,0.933528309,10.75788038
2025-05-19 20:15,1.327573372,15.17866858,0.926966629,10.55131415
2025-05-19 20:30,1.301326652,13.27959914,0.933528309,10.75788038
2025-05-19 20:45,1.317730852,14.57308518,0.933528309,10.75788038
2025-05-19 21:00,1.307888332,13.67329993,0.946651669,11.1773545
2025-05-19 21:15,1.291484133,12.68904796,0.933528309,10.75788038
2025-05-19 21:30,1.301326652,13.27959914,0.949932508,11.28354582
2025-05-19 21:45,1.307888332,13.67329993,0.943370829,11.07169257
2025-05-19 22:00,1.304607492,13.47644953,0.940089989,10.96655975
2025-05-19 22:15,1.317730852,14.57308518,0.936809149,10.86195578
2025-05-19 22:30,1.284922453,12.29534717,0.953213348,11.39026681
2025-05-19 22:45,1.294764973,12.88589835,0.930247469,10.65433326
2025-05-19 23:00,1.307888332,13.67329993,0.946651669,11.1773545
2025-05-19 23:15,1.301326652,13.27959914,0.933528309,10.75788038
2025-05-19 23:30,1.307888332,13.67329993,0.926966629,10.55131415
2025-05-19 23:45,1.311169172,13.9169172,0.943370829,11.07169257
2025-05-20 00:00,1.291484133,12.68904796,0.930247469,10.65433326
2025-05-20 00:15,1.298045812,13.08274875,0.949932508,11.28354582
2025-05-20 00:30,1.288203293,12.49219757,0.943370829,11.07169257
2025-05-20 00:45,1.307888332,13.67329993,0.936809149,10.86195578
2025-05-20 01:00,1.288203293,12.49219757,0.933528309,10.75788038
2025-05-20 01:15,1.301326652,13.27959914,0.926966629,10.55131415
2025-05-20 01:30,1.307888332,13.67329993,0.923685789,10.44882277
2025-05-20 01:45,1.301326652,13.27959914,0.923685789,10.44882277
2025-05-20 02:00,1.291484133,12.68904796,0.936809149,10.86195578
2025-05-20 02:15,1.294764973,12.88589835,0.940089989,10.96655975
2025-05-20 02:30,1.298045812,13.08274875,0.920404949,10.34685883
2025-05-20 02:45,1.304607492,13.47644953,0.946651669,11.1773545
2025-05-20 03:00,1.284922453,12.29534717,0.943370829,11.07169257
2025-05-20 03:15,1.304607492,13.47644953,0.920404949,10.34685883
2025-05-20 03:30,1.294764973,12.88589835,0.956494188,11.49751775
2025-05-20 03:45,1.288203293,12.49219757,0.930247469,10.65433326
2025-05-20 04:00,1.304607492,13.47644953,0.933528309,10.75788038
2025-05-20 04:15,1.284922453,12.29534717,0.943370829,11.07169257
2025-05-20 04:30,1.307888332,13.67329993,0.923685789,10.44882277
2025-05-20 04:45,1.311169172,13.9169172,0.920404949,10.34685883
2025-05-20 05:00,1.291484133,12.68904796,0.920404949,10.34685883
2025-05-20 05:15,1.298045812,13.08274875,0.917124109,10.24542206
2025-05-20 05:30,1.281641613,12.09849678,0.926966629,10.55131415
2025-05-20 05:45,1.304607492,13.47644953,0.933528309,10.75788038
2025-05-20 06:00,1.281641613,12.09849678,0.91056243,10.04412885
2025-05-20 06:15,1.311169172,13.9169172,0.923685789,10.44882277
2025-05-20 06:30,1.275079933,11.70479599,0.90071991,9.746135623
2025-05-20 06:45,1.275079933,11.70479599,0.89743907,9.647855811
2025-05-20 07:00,1.284922453,12.29534717,0.90728159,9.944271855
2025-05-20 07:15,1.298045812,13.08274875,0.923685789,10.44882277
2025-05-20 07:30,1.265237414,11.06661895,0.90400075,9.844940875
2025-05-20 07:45,1.248833214,9.967329993,0.89087739,9.452871339
2025-05-20 08:00,1.261956574,10.83696015,0.884315711,9.259985112
2025-05-20 08:15,1.275079933,11.70479599,0.89743907,9.647855811
2025-05-20 08:30,1.248833214,9.967329993,0.877754031,9.069194764
2025-05-20 08:45,1.242271534,9.783602959,0.884315711,9.259985112
2025-05-20 09:00,1.245552374,9.875466476,0.871192351,8.88049791
2025-05-20 09:15,1.238990694,9.691739442,0.874473191,8.9745848
2025-05-20 09:30,1.229148175,9.415297065,0.88759655,9.356166092
2025-05-20 09:45,1.219305655,9.129863994,0.851507312,8.326944123
2025-05-20 10:00,1.219305655,9.129863994,0.871192351,8.88049791
2025-05-20 10:15,1.199620616,8.569756621,0.848226472,8.236510225
2025-05-20 10:30,1.232429015,9.508012408,0.854788151,8.417898954
2025-05-20 10:45,1.229148175,9.415297065,0.867911511,8.786933791
2025-05-20 11:00,1.245552374,9.875466476,0.871192351,8.88049791
2025-05-20 11:15,1.232429015,9.508012408,0.864630671,8.693892141
2025-05-20 11:30,1.235709854,9.599875925,0.864630671,8.693892141
2025-05-20 11:45,1.245552374,9.875466476,0.877754031,9.069194764
2025-05-20 12:00,1.229148175,9.415297065,0.877754031,9.069194764
2025-05-20 12:15,1.242271534,9.783602959,0.89415823,9.550101147
2025-05-20 12:30,1.242271534,9.783602959,0.881034871,9.164328102
2025-05-20 12:45,1.255394894,10.37764257,0.871192351,8.88049791
2025-05-20 13:00,1.235709854,9.599875925,0.851507312,8.326944123
2025-05-20 13:15,1.212743975,8.93957528,0.851507312,8.326944123
2025-05-20 13:30,1.222586495,9.225008351,0.861349831,8.601372655
2025-05-20 13:45,1.235709854,9.599875925,0.861349831,8.601372655
2025-05-20 14:00,1.232429015,9.508012408,0.851507312,8.326944123
2025-05-20 14:15,1.238990694,9.691739442,0.858068991,8.509375029
2025-05-20 14:30,1.216024815,9.034719637,0.854788151,8.417898954
2025-05-20 14:45,1.238990694,9.691739442,0.854788151,8.417898954
2025-05-20 15:00,1.216024815,9.034719637,0.851507312,8.326944123
2025-05-20 15:15,1.232429015,9.508012408,0.854788151,8.417898954
2025-05-20 15:30,1.222586495,9.225008351,0.864630671,8.693892141
2025-05-20 15:45,1.232429015,9.508012408,0.851507312,8.326944123
2025-05-20 16:00,1.242271534,9.783602959,0.861349831,8.601372655
2025-05-20 16:15,1.216024815,9.034719637,0.854788151,8.417898954
2025-05-20 16:30,1.219305655,9.129863994,0.864630671,8.693892141
2025-05-20 16:45,1.209463135,8.844967788,0.848226472,8.236510225
2025-05-20 17:00,1.225867335,9.320152708,0.867911511,8.786933791
2025-05-20 17:15,1.225867335,9.320152708,0.861349831,8.601372655
2025-05-20 17:30,1.232429015,9.508012408,0.854788151,8.417898954
2025-05-20 17:45,1.232429015,9.508012408,0.851507312,8.326944123
2025-05-20 18:00,1.225867335,9.320152708,0.867911511,8.786933791
2025-05-20 18:15,1.225867335,9.320152708,0.88759655,9.356166092
2025-05-20 18:30,1.248833214,9.967329993,0.871192351,8.88049791
2025-05-20 18:45,1.252114054,10.14798377,0.88759655,9.356166092
2025-05-20 19:00,1.278360773,11.90164639,0.90071991,9.746135623
2025-05-20 19:15,1.258675734,10.60730136,0.89087739,9.452871339
2025-05-20 19:30,1.271799093,11.5079456,0.89087739,9.452871339
2025-05-20 19:45,1.275079933,11.70479599,0.90400075,9.844940875
2025-05-20 20:00,1.252114054,10.14798377,0.89415823,9.550101147
2025-05-20 20:15,1.268518253,11.29627774,0.89743907,9.647855811
2025-05-20 20:30,1.248833214,9.967329993,0.91056243,10.04412885
2025-05-20 20:45,1.278360773,11.90164639,0.90400075,9.844940875
2025-05-20 21:00,1.281641613,12.09849678,0.89743907,9.647855811
2025-05-20 21:15,1.281641613,12.09849678,0.91384327,10.14451216
2025-05-20 21:30,1.275079933,11.70479599,0.91384327,10.14451216
2025-05-20 21:45,1.268518253,11.29627774,0.90071991,9.746135623
2025-05-20 22:00,1.268518253,11.29627774,0.90400075,9.844940875
2025-05-20 22:15,1.268518253,11.29627774,0.91384327,10.14451216
2025-05-20 22:30,1.268518253,11.29627774,0.89415823,9.550101147
2025-05-20 22:45,1.271799093,11.5079456,0.90728159,9.944271855
2025-05-20 23:00,1.275079933,11.70479599,0.90071991,9.746135623
2025-05-20 23:15,1.258675734,10.60730136,0.90071991,9.746135623
2025-05-20 23:30,1.278360773,11.90164639,0.90400075,9.844940875
2025-05-20 23:45,1.268518253,11.29627774,0.89743907,9.647855811
2025-05-21 00:00,1.275079933,11.70479599,0.90400075,9.844940875
2025-05-21 00:15,1.278360773,11.90164639,0.90728159,9.944271855
2025-05-21 00:30,1.268518253,11.29627774,0.90400075,9.844940875
2025-05-21 00:45,1.261956574,10.83696015,0.917124109,10.24542206
2025-05-21 01:00,1.271799093,11.5079456,0.917124109,10.24542206
2025-05-21 01:15,1.268518253,11.29627774,0.91384327,10.14451216
2025-05-21 01:30,1.281641613,12.09849678,0.926966629,10.55131415
2025-05-21 01:45,1.281641613,12.09849678,0.90728159,9.944271855
2025-05-21 02:00,1.278360773,11.90164639,0.91056243,10.04412885
2025-05-21 02:15,1.281641613,12.09849678,0.90400075,9.844940875
2025-05-21 02:30,1.261956574,10.83696015,0.90728159,9.944271855
2025-05-21 02:45,1.284922453,12.29534717,0.91056243,10.04412885
2025-05-21 03:00,1.294764973,12.88589835,0.920404949,10.34685883
2025-05-21 03:15,1.265237414,11.06661895,0.91056243,10.04412885
2025-05-21 03:30,1.271799093,11.5079456,0.90728159,9.944271855
2025-05-21 03:45,1.255394894,10.37764257,0.91056243,10.04412885
2025-05-21 04:00,1.271799093,11.5079456,0.91384327,10.14451216
2025-05-21 04:15,1.261956574,10.83696015,0.90728159,9.944271855
2025-05-21 04:30,1.265237414,11.06661895,0.917124109,10.24542206
2025-05-21 04:45,1.301326652,13.27959914,0.923685789,10.44882277
2025-05-21 05:00,1.261956574,10.83696015,0.90400075,9.844940875
2025-05-21 05:15,1.284922453,12.29534717,0.920404949,10.34685883
2025-05-21 05:30,1.291484133,12.68904796,0.90400075,9.844940875
2025-05-21 05:45,1.268518253,11.29627774,0.90400075,9.844940875
2025-05-21 06:00,1.284922453,12.29534717,0.917124109,10.24542206
2025-05-21 06:15,1.278360773,11.90164639,0.917124109,10.24542206
2025-05-21 06:30,1.278360773,11.90164639,0.923685789,10.44882277
2025-05-21 06:45,1.268518253,11.29627774,0.90400075,9.844940875
2025-05-21 07:00,1.252114054,10.14798377,0.884315711,9.259985112
2025-05-21 07:15,1.258675734,10.60730136,0.88759655,9.356166092
2025-05-21 07:30,1.229148175,9.415297065,0.871192351,8.88049791
2025-05-21 07:45,1.216024815,9.034719637,0.831822272,7.792143803
2025-05-21 08:00,1.202901455,8.661240754,0.838383952,7.968331017
2025-05-21 08:15,1.216024815,9.034719637,0.854788151,8.417898954
2025-05-21 08:30,1.202901455,8.661240754,0.841664792,8.057203986
2025-05-21 08:45,1.209463135,8.844967788,0.854788151,8.417898954
2025-05-21 09:00,1.209463135,8.844967788,0.841664792,8.057203986
2025-05-21 09:15,1.216024815,9.034719637,0.835103112,7.879977728
2025-05-21 09:30,1.212743975,8.93957528,0.838383952,7.968331017
2025-05-21 09:45,1.196339776,8.481173944,0.841664792,8.057203986
2025-05-21 10:00,1.209463135,8.844967788,0.848226472,8.236510225
2025-05-21 10:15,1.202901455,8.661240754,0.867911511,8.786933791
2025-05-21 10:30,1.238990694,9.691739442,0.841664792,8.057203986
2025-05-21 10:45,1.219305655,9.129863994,0.874473191,8.9745848
2025-05-21 11:00,1.238990694,9.691739442,0.858068991,8.509375029
2025-05-21 11:15,1.225867335,9.320152708,0.831822272,7.792143803
2025-05-21 11:30,1.222586495,9.225008351,0.841664792,8.057203986
2025-05-21 11:45,1.225867335,9.320152708,0.841664792,8.057203986
2025-05-21 12:00,1.219305655,9.129863994,0.848226472,8.236510225
2025-05-21 12:15,1.261956574,10.83696015,0.871192351,8.88049791
2025-05-21 12:30,1.245552374,9.875466476,0.88759655,9.356166092
2025-05-21 12:45,1.252114054,10.14798377,0.881034871,9.164328102
2025-05-21 13:00,1.258675734,10.60730136,0.90400075,9.844940875
2025-05-21 13:15,1.245552374,9.875466476,0.89415823,9.550101147
2025-05-21 13:30,1.265237414,11.06661895,0.88759655,9.356166092
2025-05-21 13:45,1.252114054,10.14798377,0.89415823,9.550101147
2025-05-21 14:00,1.261956574,10.83696015,0.874473191,8.9745848
2025-05-21 14:15,1.281641613,12.09849678,0.871192351,8.88049791
2025-05-21 14:30,1.255394894,10.37764257,0.871192351,8.88049791
2025-05-21 14:45,1.258675734,10.60730136,0.867911511,8.786933791
2025-05-21 15:00,1.248833214,9.967329993,0.871192351,8.88049791
2025-05-21 15:15,1.238990694,9.691739442,0.867911511,8.786933791
2025-05-21 15:30,1.216024815,9.034719637,0.851507312,8.326944123
2025-05-21 15:45,1.229148175,9.415297065,0.858068991,8.509375029
2025-05-21 16:00,1.232429015,9.508012408,0.877754031,9.069194764
2025-05-21 16:15,1.225867335,9.320152708,0.841664792,8.057203986
2025-05-21 16:30,1.248833214,9.967329993,0.871192351,8.88049791
2025-05-21 16:45,1.216024815,9.034719637,0.861349831,8.601372655
2025-05-21 17:00,1.229148175,9.415297065,0.858068991,8.509375029
2025-05-21 17:15,1.229148175,9.415297065,0.861349831,8.601372655
2025-05-21 17:30,1.212743975,8.93957528,0.854788151,8.417898954
2025-05-21 17:45,1.229148175,9.415297065,0.851507312,8.326944123
2025-05-21 18:00,1.225867335,9.320152708,0.848226472,8.236510225
2025-05-21 18:15,1.225867335,9.320152708,0.851507312,8.326944123
2025-05-21 18:30,1.258675734,10.60730136,0.874473191,8.9745848
2025-05-21 18:45,1.238990694,9.691739442,0.867911511,8.786933791
2025-05-21 19:00,1.248833214,9.967329993,0.874473191,8.9745848
2025-05-21 19:15,1.245552374,9.875466476,0.877754031,9.069194764
2025-05-21 19:30,1.261956574,10.83696015,0.89087739,9.452871339
2025-05-21 19:45,1.265237414,11.06661895,0.90400075,9.844940875
2025-05-21 20:00,1.268518253,11.29627774,0.90071991,9.746135623
2025-05-21 20:15,1.275079933,11.70479599,0.90728159,9.944271855
2025-05-21 20:30,1.275079933,11.70479599,0.90728159,9.944271855
2025-05-21 20:45,1.261956574,10.83696015,0.91056243,10.04412885
2025-05-21 21:00,1.288203293,12.49219757,0.90071991,9.746135623
2025-05-21 21:15,1.268518253,11.29627774,0.90728159,9.944271855
2025-05-21 21:30,1.271799093,11.5079456,0.917124109,10.24542206
2025-05-21 21:45,1.265237414,11.06661895,0.89743907,9.647855811
2025-05-21 22:00,1.271799093,11.5079456,0.91056243,10.04412885
2025-05-21 22:15,1.281641613,12.09849678,0.89743907,9.647855811
2025-05-21 22:30,1.261956574,10.83696015,0.917124109,10.24542206
2025-05-21 22:45,1.278360773,11.90164639,0.90071991,9.746135623
2025-05-21 23:00,1.271799093,11.5079456,0.88759655,9.356166092
2025-05-21 23:15,1.255394894,10.37764257,0.90071991,9.746135623
2025-05-21 23:30,1.258675734,10.60730136,0.90400075,9.844940875
2025-05-21 23:45,1.245552374,9.875466476,0.89415823,9.550101147
2025-05-22 00:00,1.248833214,9.967329993,0.89087739,9.452871339
2025-05-22 00:15,1.258675734,10.60730136,0.884315711,9.259985112
2025-05-22 00:30,1.255394894,10.37764257,0.89415823,9.550101147
2025-05-22 00:45,1.242271534,9.783602959,0.90071991,9.746135623
